house_id,area_sqft,bedrooms,bathrooms,floors,year_built,garage,locality,distance_to_city_km,school_rating,renovated,condition,price_inr
HSE19570,1619,3,3,1,2007,0,Urban,9.5,5.8,0,Good,129.7
HSE53757,2232,3,2,1,2021,1,Urban,9.9,8.6,0,Good,174.04
HSE30822,2160,2,2,1,2008,0,Suburban,20.8,9.1,0,Poor,121.44
HSE12831,1847,3,3,1,1972,0,Urban,3.1,3.3,0,Good,138.97
HSE46891,2098,4,3,2,1992,1,Urban,,7.6,0,Good,157.59
HSE62235,1472,3,2,1,1985,1,Suburban,11.6,5.4,1,Excellent,140.18
HSE73993,816,3,2,1,1978,1,Urban,4.7,9.7,0,Excellent,129.85
HSE83737,1231,4,4,1,2018,1,Urban,7.2,3.2,1,Average,145.53
HSE68177,2430,3,3,1,1990,1,Urban,8.6,8.9,0,Good,187.83
HSE13412,1004,3,3,2,1983,0,Rural,66.1,5.5,1,Good,74.87
HSE96622,2147,4,4,2,1998,1,Urban,6.8,5.0,0,Good,159.45
HSE02814,1415,2,2,1,1973,0,Rural,31.4,4.6,0,Good,75.59
HSE16123,2676,4,3,1,1989,0,Rural,,3.8,1,Average,113.16
HSE02075,1672,3,3,2,1981,1,Urban,4.2,3.0,0,Good,142.84
HSE00714,1568,3,3,1,1972,1,Urban,8.4,4.7,0,Average,115.15
HSE83296,2383,3,3,1,2002,0,Suburban,27.3,8.5,0,Good,157.38
HSE08594,2120,2,2,3,1994,1,Rural,60.1,,0,Good,87.15
HSE98805,2383,2,2,3,1981,0,Rural,34.6,4.6,1,Good,119.1
HSE03881,2474,3,2,2,1974,1,Suburban,10.8,9.3,1,Excellent,177.53
HSE03613,2376,5,5,1,2002,1,Urban,9.2,8.6,0,Good,195.18
HSE58882,1964,3,3,1,1985,0,Suburban,27.5,9.2,0,Excellent,145.8
HSE41070,963,5,5,1,1975,1,Urban,1.2,9.2,1,Good,148.26
HSE15897,2953,3,3,1,1975,0,Suburban,11.9,8.9,1,Good,181.0
HSE87258,1161,4,4,2,2012,0,Urban,3.7,7.9,1,Good,146.67
HSE60038,1837,2,2,1,1978,1,Rural,39.2,,0,Good,97.5
HSE53066,1217,3,2,1,1978,1,Rural,50.0,7.4,1,Good,99.96
HSE92934,656,2,2,2,2014,0,Urban,9.5,6.5,0,Good,109.72
HSE63727,1364,2,1,2,1986,1,Urban,2.0,4.7,0,Good,140.17
HSE45258,1497,3,2,3,2002,1,Rural,57.4,7.1,0,Excellent,95.1
HSE95326,1760,4,4,1,1983,1,Rural,58.7,3.6,1,Good,96.75
HSE19302,416,2,2,1,1992,0,Suburban,23.9,9.3,0,Good,73.09
HSE02269,1077,3,3,2,1978,0,Rural,51.1,9.6,1,Good,101.28
HSE57540,2771,3,3,1,2006,0,Suburban,20.9,3.1,1,Poor,135.56
HSE63318,1073,3,3,1,1992,1,Suburban,17.8,9.9,0,Excellent,116.07
HSE86160,2335,3,2,1,1970,1,Urban,5.2,4.2,0,Good,180.42
HSE29097,1828,2,1,2,2001,1,Suburban,13.0,8.5,0,Average,121.85
HSE83061,2267,2,2,1,1996,1,Suburban,26.4,4.0,0,Average,124.03
HSE31278,1350,3,2,3,1991,0,Suburban,25.1,5.5,1,Good,119.42
HSE23396,1698,3,3,2,2009,1,Urban,6.3,5.6,1,Good,151.07
HSE39295,2941,3,3,1,1970,1,Rural,71.1,6.3,1,Excellent,138.9
HSE06683,738,3,3,2,1999,0,Urban,9.7,4.8,1,Average,117.05
HSE73881,1446,4,3,2,2006,1,Suburban,19.0,8.2,0,Poor,127.71
HSE48335,1734,5,5,1,2014,1,Rural,31.5,6.1,1,Excellent,144.11
HSE83185,1746,4,4,3,1980,0,Rural,30.1,3.2,0,Average,101.15
HSE03471,1301,4,4,2,2001,0,Suburban,20.0,8.6,1,Excellent,142.47
HSE29470,1596,3,3,1,2004,0,Rural,45.1,9.3,0,Excellent,116.36
HSE33302,1524,3,3,2,1978,1,Suburban,19.6,5.4,0,Poor,111.96
HSE51398,1059,2,2,1,1971,1,Suburban,28.0,5.9,0,Average,93.64
HSE07549,1431,5,4,1,2009,0,Rural,76.0,3.6,1,Average,82.37
HSE41947,2482,4,3,1,2022,1,Suburban,13.9,3.6,0,Average,142.72
HSE39895,2210,1,1,2,1972,0,Urban,1.8,3.2,1,Good,151.52
HSE26737,2077,3,2,1,1976,1,Rural,37.1,4.6,1,Excellent,126.48
HSE25321,2057,2,1,1,2001,1,Suburban,28.3,3.6,1,Good,137.73
HSE17608,2201,3,2,2,1996,0,Suburban,17.3,3.4,0,Average,129.0
HSE65889,2220,3,2,1,2008,1,Urban,5.7,3.3,0,Excellent,170.63
HSE15184,1737,3,3,3,1997,1,Suburban,25.1,10.0,0,Good,161.13
HSE62786,879,4,3,1,2021,1,Urban,8.9,7.1,1,Excellent,134.37
HSE62316,1154,3,3,2,1991,0,Suburban,28.4,9.2,1,Average,106.16
HSE38205,1028,3,2,1,1977,0,Suburban,22.1,6.7,0,Excellent,94.62
HSE40675,1697,2,2,1,1994,1,Suburban,12.3,7.0,0,Good,125.67
HSE99246,1823,2,2,1,1983,0,Urban,5.9,,0,Average,133.31
HSE88425,2256,3,3,2,2018,1,Suburban,22.8,4.1,1,Average,159.27
HSE98406,1414,2,2,1,2012,1,Rural,39.9,5.3,0,Good,92.13
HSE68490,1100,2,2,1,1973,1,Urban,4.8,4.0,0,Good,121.46
HSE78387,951,2,1,1,2007,1,Suburban,14.9,4.4,0,Average,84.79
HSE73776,1393,2,1,1,2022,0,Suburban,14.2,3.5,0,Excellent,110.02
HSE60764,1955,5,5,1,1979,0,Suburban,22.1,8.4,0,Excellent,143.61
HSE49187,2388,4,4,1,1995,1,Suburban,13.4,6.4,0,Excellent,161.48
HSE29127,1481,4,4,1,2008,1,Urban,4.4,4.9,0,Average,131.59
HSE60534,1471,4,3,1,2009,0,Suburban,17.4,4.8,0,Poor,106.91
HSE31867,1202,2,2,2,1995,0,Urban,3.1,8.0,1,Average,136.03
HSE58808,936,3,3,1,2004,1,Urban,4.0,5.8,1,Excellent,142.38
HSE72693,1087,3,3,1,1997,1,Rural,,6.8,1,Average,105.49
HSE05736,1336,5,4,1,1978,1,Urban,1.0,8.7,0,Good,142.45
HSE05245,1650,2,1,1,1970,0,Suburban,19.3,6.5,0,Good,115.8
HSE99661,2149,3,3,1,2009,1,Suburban,20.9,,1,Average,142.3
HSE67266,1248,3,3,2,1994,1,Suburban,16.3,9.7,1,Good,148.94
HSE61466,1673,3,3,2,1985,1,Urban,3.6,8.8,0,Good,154.94
HSE02530,2176,2,1,1,1970,0,Suburban,24.4,5.3,0,Good,117.76
HSE64519,2582,3,3,2,2009,1,Urban,3.9,6.8,0,Excellent,191.56
HSE02305,2805,2,2,1,2022,1,Rural,41.1,8.3,1,Good,147.44
HSE96566,1567,3,3,2,1980,0,Urban,3.2,4.2,1,Average,120.75
HSE77690,420,2,2,1,2022,1,Rural,58.8,7.0,1,Good,78.54
HSE61649,1983,2,2,2,1978,1,Urban,4.4,9.6,1,Good,168.65
HSE27740,2869,3,2,1,1980,1,Suburban,21.9,8.0,0,Average,165.28
HSE39851,2347,3,3,1,2001,1,Urban,7.7,4.8,1,Good,179.11
HSE72086,1914,4,4,1,1987,0,Urban,2.4,5.1,0,Good,152.95
HSE41921,1823,3,3,1,2001,1,Rural,79.0,5.8,1,Average,98.8
HSE85437,2441,3,2,1,1975,1,Urban,8.4,9.9,0,Good,663.0020755751193
HSE24918,1764,2,1,1,2002,0,Rural,74.3,8.3,1,Average,86.1
HSE81928,1731,4,4,2,1978,1,Urban,3.9,7.3,0,Excellent,156.8
HSE89757,1431,3,2,1,2010,1,Rural,48.2,9.9,0,Good,111.05
HSE01318,1754,3,3,1,2020,1,Suburban,25.3,6.6,0,Good,135.17
HSE70049,2056,4,3,1,1978,1,Suburban,23.4,7.0,0,Good,138.39
HSE19282,2716,3,2,2,1987,1,Rural,65.2,7.9,0,Good,124.84
HSE57349,2171,5,5,3,1975,0,Suburban,22.4,3.3,1,Average,134.01
HSE16081,1961,3,2,2,1971,1,Urban,8.2,3.4,1,Good,158.72
HSE48991,2134,4,3,2,1980,1,Suburban,19.8,6.4,0,Average,140.38
HSE87000,2218,4,4,1,1978,1,Urban,9.5,3.2,1,Average,163.85
HSE22998,2736,2,2,3,2005,1,Urban,5.1,6.1,0,Good,167.1
HSE17767,1844,5,5,1,1980,0,Suburban,27.0,3.5,0,Excellent,130.5
HSE92107,914,3,2,1,2021,1,Suburban,18.3,6.1,0,Good,100.99
HSE81947,2069,3,3,1,1980,1,Suburban,19.4,7.5,1,Poor,136.61
HSE78234,1728,1,1,2,1995,1,Urban,4.8,8.9,1,Good,138.54
HSE60649,781,3,3,1,1980,0,Rural,59.3,6.2,0,Good,68.25
HSE71286,1491,2,1,2,1997,1,Suburban,19.2,4.2,0,Good,115.03
HSE81232,1715,5,5,1,2002,1,Suburban,20.8,9.0,1,Average,153.61
HSE30406,1975,2,2,2,1999,0,Suburban,13.3,9.1,1,Good,154.33
HSE72206,1520,4,4,2,1977,1,Urban,9.1,9.2,0,Average,146.9
HSE06354,1030,2,1,1,2022,1,Urban,7.7,9.6,0,Good,141.76
HSE13509,1714,3,2,1,2004,1,Urban,1.1,7.2,0,Excellent,161.47
HSE51283,2229,3,3,2,2021,1,Suburban,12.0,5.1,0,Excellent,148.9
HSE14921,2706,4,3,1,2008,0,Rural,50.5,7.2,0,Excellent,134.85
HSE23330,1819,5,5,1,1978,0,Urban,9.1,3.8,0,Good,160.83
HSE70747,1813,3,2,2,2009,1,Rural,48.8,6.5,0,Good,107.4
HSE08126,1960,2,2,2,1996,1,Suburban,28.2,8.1,1,Good,137.87
HSE31653,699,3,3,3,1973,0,Urban,3.9,7.5,0,Good,125.9
HSE18978,1362,4,4,1,1995,0,Urban,7.0,4.0,0,Excellent,149.43
HSE26353,2848,1,1,1,1991,1,Urban,4.9,3.2,0,Average,150.3
HSE90485,2223,2,1,2,2001,0,Urban,2.3,8.7,0,Good,154.55
HSE55403,1171,2,1,1,1975,1,Rural,50.5,4.8,0,Average,61.72
HSE22239,471,5,4,2,1995,1,Suburban,29.4,3.4,0,Excellent,88.69
HSE42787,1498,3,3,1,1978,1,Urban,4.1,8.4,1,Average,149.22
HSE52374,1861,3,3,2,1984,1,Urban,3.1,4.5,0,Excellent,154.54
HSE77728,2428,4,4,2,1993,1,Urban,3.3,8.1,1,Good,199.35
HSE02758,2252,2,2,1,2009,1,Urban,1.4,4.7,1,Excellent,170.36
HSE27901,936,2,2,2,1977,0,Suburban,28.9,,1,Excellent,90.37
HSE59488,2029,4,4,3,1978,1,Urban,10.0,6.0,1,Excellent,156.23
HSE06441,687,1,1,3,1999,1,Urban,1.2,3.6,0,Average,88.89
HSE11531,1540,3,3,3,2003,1,Urban,7.5,8.6,1,Good,167.22
HSE62245,1503,3,3,3,2014,1,Urban,1.3,5.3,1,Average,129.12
HSE92696,1807,4,3,1,2000,1,Suburban,29.1,7.9,0,Average,117.01
HSE91877,989,1,1,2,2004,1,Rural,47.5,8.0,1,Average,79.71
HSE90821,1326,3,3,1,1994,1,Urban,8.9,9.2,1,Average,131.58
HSE63965,1852,3,3,2,1998,1,Suburban,14.6,9.5,0,Good,146.76
HSE54751,1587,3,3,2,1999,1,Urban,6.0,9.1,0,Excellent,156.84
HSE39774,2026,2,1,1,2004,0,Urban,1.2,7.4,0,Good,137.02
HSE49487,1908,3,2,2,2009,1,Urban,8.2,7.0,1,Good,165.22
HSE09854,1614,2,1,2,1979,0,Urban,2.3,8.1,1,Average,137.44
HSE95343,1301,3,2,2,1992,1,Suburban,25.0,9.6,0,Average,106.56
HSE12659,2481,3,2,3,1983,1,Urban,9.7,3.5,0,Excellent,170.83
HSE45275,2209,4,4,2,2001,1,Suburban,21.4,,0,Good,148.73
HSE42934,1139,3,3,2,1985,0,Suburban,25.4,7.2,0,Good,111.45
HSE11254,1595,4,4,2,2017,1,Urban,1.9,8.6,1,Average,169.96
HSE57244,2359,4,4,1,1984,1,Suburban,23.7,5.3,0,Good,138.35
HSE93341,2393,4,4,2,2016,1,Rural,43.1,3.4,0,Excellent,142.73
HSE11079,1985,1,1,1,2007,1,Urban,1.5,4.4,1,Excellent,154.7
HSE02391,878,4,4,2,1987,1,Suburban,19.7,9.4,0,Excellent,131.38
HSE39170,1358,3,3,2,1972,0,Urban,1.7,6.0,0,Poor,115.89
HSE55504,2947,2,2,2,1975,1,Suburban,25.6,5.7,1,Excellent,162.93
HSE52293,873,4,3,1,1996,0,Urban,6.7,3.8,0,Average,101.23
HSE69667,1554,2,2,2,2000,1,Rural,48.1,7.6,0,Good,99.05
HSE11759,1681,3,2,3,1986,0,Urban,4.8,8.9,0,Good,139.3
HSE69114,1143,3,3,1,1974,0,Urban,2.9,4.4,0,Good,119.69
HSE33036,2127,3,3,1,1990,1,Urban,9.1,9.1,0,Average,158.44
HSE87507,1335,4,4,1,1978,0,Rural,68.1,9.8,1,Excellent,123.05
HSE47461,1909,3,2,1,2018,0,Suburban,16.2,8.3,1,Good,149.07
HSE68880,2447,3,2,2,1989,1,Urban,4.5,6.2,0,Poor,150.11
HSE80164,732,2,2,2,1995,1,Urban,5.4,3.2,0,Good,116.92
HSE10061,2182,3,2,3,1979,0,Suburban,22.9,7.9,1,Excellent,152.88
HSE43891,884,3,3,3,2002,1,Urban,4.6,6.1,0,Excellent,135.72
HSE97885,1418,3,3,3,1982,0,Rural,64.0,8.2,0,Average,74.91
HSE72530,1402,2,2,1,2004,1,Suburban,18.3,5.9,0,Good,113.61
HSE07689,1363,3,2,1,2004,1,Suburban,14.3,5.0,1,Good,123.02
HSE19410,1799,4,3,2,1996,1,Urban,9.4,9.2,0,Good,154.57
HSE63114,1638,4,4,1,1971,1,Rural,55.9,8.6,0,Good,103.01
HSE74564,1377,4,3,1,1990,1,Suburban,14.9,5.2,0,Average,104.0
HSE19054,2261,4,3,2,2000,1,Rural,60.3,6.3,1,Average,110.35
HSE53305,1823,1,1,1,1977,0,Suburban,22.1,,0,Good,98.45
HSE55220,1494,3,3,1,2020,1,Suburban,24.0,7.6,1,Excellent,145.64
HSE73194,2412,2,2,2,1988,1,Rural,31.9,9.5,1,Good,152.16
HSE58604,1096,4,3,1,1998,1,Suburban,19.5,4.7,0,Average,107.09
HSE16792,1539,3,3,2,2017,1,Suburban,17.2,7.3,0,Good,116.78
HSE71697,1364,5,4,1,1971,1,Rural,62.0,3.6,1,Excellent,102.49
HSE13431,1892,3,3,1,1996,0,Suburban,14.7,5.6,1,Average,150.37
HSE92783,2455,4,3,1,2014,0,Urban,3.7,3.9,0,Excellent,181.23
HSE75900,2025,4,4,2,2009,0,Urban,6.9,4.4,1,Average,148.59
HSE76197,1504,4,4,1,1989,1,Urban,9.5,4.5,1,Good,154.3
HSE70544,2202,2,1,3,2012,0,Urban,8.0,4.8,1,Good,148.89
HSE48782,400,5,4,1,2022,0,Rural,34.3,6.9,0,Good,74.62
HSE27001,2164,2,1,1,1998,1,Suburban,25.8,4.5,0,Excellent,140.91
HSE79907,1714,3,3,1,1970,1,Rural,63.1,7.8,0,Good,105.48
HSE23804,1874,3,3,1,1992,0,Suburban,29.9,9.9,1,Good,140.22
HSE49880,2017,1,1,2,2002,1,Suburban,10.8,6.6,1,Good,147.51
HSE93282,1463,4,4,2,1975,1,Suburban,13.7,9.2,1,Good,146.61
HSE19578,1820,4,4,1,2019,1,Urban,5.2,9.7,1,Excellent,176.31
HSE21847,2406,3,3,2,2019,0,Suburban,15.9,9.6,0,Excellent,174.67
HSE33394,2139,2,1,1,2022,1,Suburban,,7.1,1,Good,145.71
HSE81235,1964,4,3,2,1988,0,Suburban,28.6,9.8,1,Good,166.45
HSE70907,1632,4,3,1,1985,1,Suburban,27.0,,0,Excellent,136.9
HSE94729,2549,4,4,2,1987,1,Suburban,27.5,9.0,0,Good,161.42
HSE49430,1667,3,3,1,2018,1,Rural,,3.3,1,Average,104.24
HSE27375,1388,4,3,1,2008,0,Rural,70.7,8.6,1,Good,101.09
HSE65262,2476,4,3,2,2011,1,Suburban,17.8,6.2,1,Good,160.95
HSE35348,1512,3,2,1,2006,1,Urban,6.2,6.2,0,Excellent,150.82
HSE66939,1695,3,3,2,1993,0,Suburban,23.4,9.7,0,Average,125.82
HSE17873,2483,3,2,2,2004,1,Rural,45.5,7.1,0,Good,118.08
HSE58184,3042,2,2,1,1992,0,Rural,46.5,8.2,0,Good,125.39
HSE02676,2134,2,2,1,1971,0,Urban,6.9,8.5,1,Good,154.94
HSE19554,1380,5,5,1,1976,1,Rural,,3.1,1,Excellent,97.47
HSE04048,1021,2,2,2,1993,0,Suburban,29.6,7.5,1,Average,84.04
HSE23439,1699,3,2,1,1993,1,Urban,3.3,5.3,1,Average,135.38
HSE78209,2509,3,3,1,2016,1,Rural,,7.7,0,Average,132.97
HSE69024,2255,2,1,2,2016,0,Urban,5.1,8.8,0,Excellent,171.25
HSE55032,1914,3,3,1,1991,1,Urban,4.9,4.7,1,Average,157.45
HSE11071,2132,3,3,1,2004,1,Suburban,15.2,4.2,1,Excellent,144.21
HSE27490,1302,4,4,1,1999,1,Rural,34.4,6.7,0,Average,101.44
HSE43223,1693,2,2,1,2010,1,Suburban,22.5,7.2,0,Average,126.78
HSE82905,2973,1,1,1,2013,1,Suburban,11.8,6.8,1,Average,169.87
HSE88316,1498,3,3,1,1972,1,Urban,8.5,6.6,0,Poor,122.46
HSE50042,2327,2,1,2,2004,1,Urban,6.5,4.4,1,Good,163.7
HSE87532,1825,3,3,1,2019,1,Urban,7.6,8.0,1,Average,158.12
HSE90941,1461,3,3,2,2002,0,Rural,63.5,3.9,0,Good,400.10287222351
HSE39034,1809,3,3,1,2019,0,Suburban,27.0,5.4,0,Average,112.73
HSE52936,1666,3,3,1,1985,0,Urban,7.5,9.4,0,Average,140.75
HSE65949,1812,2,1,1,1998,0,Rural,41.7,9.2,0,Good,98.74
HSE87708,1813,3,3,1,1981,0,Suburban,20.9,9.7,0,Good,125.89
HSE01130,1556,2,2,2,1972,0,Rural,56.0,8.2,0,Average,81.76
HSE56145,2009,5,5,1,2012,1,Urban,2.2,3.6,0,Average,155.6
HSE39345,1398,4,4,2,1981,0,Urban,5.6,3.4,1,Good,134.78
HSE47526,2231,4,4,3,1977,1,Rural,36.5,6.6,0,Excellent,132.3
HSE49993,2677,1,1,2,1993,0,Suburban,14.2,4.1,0,Good,138.24
HSE75417,1002,4,3,1,1970,1,Urban,2.2,9.0,1,Poor,130.86
HSE59695,1265,3,3,3,2014,0,Urban,9.9,10.0,0,Good,152.5
HSE70011,1655,3,2,2,1975,1,Suburban,10.6,6.2,1,Average,132.68
HSE60917,1196,2,2,1,1975,1,Urban,6.3,9.1,0,Average,134.95
HSE07362,950,3,3,1,2016,1,Urban,8.7,3.6,1,Average,131.56
HSE72821,2177,4,4,1,1984,1,Suburban,25.7,7.1,0,Average,135.55
HSE41279,2265,3,2,1,2004,1,Rural,50.9,6.4,0,Average,99.97
HSE50354,2418,3,3,3,1979,1,Rural,30.5,4.3,0,Average,136.93
HSE03314,2214,3,3,1,2003,1,Rural,32.1,7.6,0,Good,128.48
HSE89366,1220,2,2,2,1976,1,Suburban,25.2,3.6,0,Average,80.0
HSE57348,1387,3,3,1,2017,0,Rural,45.1,5.3,0,Good,74.15
HSE23374,1378,4,3,1,2016,1,Urban,3.2,,1,Good,170.27
HSE74738,1926,4,4,3,2021,1,Suburban,26.9,5.0,1,Average,146.29
HSE14667,1857,4,4,1,1992,0,Urban,7.0,3.6,0,Average,129.02
HSE87633,1242,3,3,1,1989,1,Rural,50.9,4.0,1,Excellent,95.21
HSE16010,2734,4,4,3,2011,1,Suburban,28.7,8.2,0,Excellent,173.2
HSE82681,1939,2,2,2,1980,1,Suburban,11.9,3.4,1,Good,136.16
HSE03495,1104,3,3,2,1977,0,Suburban,28.9,7.2,1,Good,99.61
HSE25834,2465,5,4,1,2001,0,Suburban,14.1,3.3,0,Excellent,166.26
HSE70722,2633,3,3,1,1982,1,Urban,4.9,7.3,0,Average,181.06
HSE13072,2281,2,2,1,1977,1,Suburban,17.9,7.5,1,Excellent,161.63
HSE13804,1683,2,2,1,1997,1,Rural,,5.9,1,Average,76.65
HSE22020,705,3,2,2,1981,1,Rural,66.1,7.3,1,Average,57.89
HSE06625,1906,4,3,1,1972,1,Suburban,26.3,5.1,0,Average,123.9
HSE37726,2088,4,4,2,1995,1,Suburban,20.3,5.3,0,Good,146.97
HSE57133,2094,3,3,1,1970,1,Rural,63.5,7.0,1,Average,114.28
HSE19904,934,4,4,3,1980,0,Rural,65.9,7.2,1,Excellent,86.75
HSE60397,1466,3,2,1,1974,1,Suburban,29.9,3.1,1,Average,96.59
HSE53222,1361,3,2,2,1984,1,Suburban,27.9,8.2,0,Average,110.51
HSE83721,1216,3,3,1,2000,1,Suburban,16.6,3.8,0,Average,85.33
HSE71522,1951,5,4,1,1973,0,Suburban,17.7,8.8,0,Average,137.86
HSE40439,723,2,2,3,2002,1,Urban,3.3,4.5,1,Excellent,124.25
HSE59524,2060,3,2,1,2017,1,Urban,8.5,6.6,1,Good,167.04
HSE86025,2025,2,1,3,1986,0,Urban,4.0,7.9,0,Good,163.38
HSE71563,2286,2,2,1,1971,1,Suburban,18.0,5.8,0,Good,124.25
HSE99977,2512,2,1,1,1998,0,Rural,73.4,6.8,0,Good,97.69
HSE06615,1714,3,3,2,2019,1,Urban,3.7,3.5,1,Average,149.02
HSE36952,2642,3,3,1,2003,1,Urban,8.4,4.4,0,Average,157.05
HSE42762,2410,3,2,1,1976,0,Suburban,18.0,9.3,1,Good,155.04
HSE21369,1570,3,3,2,1977,1,Urban,7.3,6.5,0,Average,139.52
HSE16741,903,3,2,3,2004,1,Suburban,27.9,3.6,0,Good,105.18
HSE11298,1655,3,2,1,1976,1,Rural,75.4,4.5,0,Average,74.2
HSE32122,1735,3,3,2,1997,1,Suburban,18.2,4.5,0,Good,122.34
HSE34380,2063,4,3,1,2013,1,Urban,4.2,9.0,1,Good,180.75
HSE89496,2553,3,3,1,1973,0,Rural,36.9,5.2,0,Excellent,113.7
HSE43278,1106,4,4,1,1977,1,Suburban,16.5,7.3,1,Poor,114.65
HSE78797,1449,3,2,3,2010,1,Rural,65.2,10.0,0,Good,102.2
HSE36527,1946,1,1,1,1975,1,Suburban,15.6,5.2,0,Average,119.24
HSE73630,968,1,1,2,1975,0,Rural,71.1,6.9,0,Good,46.9
HSE31671,1446,1,1,2,2001,1,Rural,73.5,8.9,1,Poor,60.81
HSE73544,1452,4,4,1,1998,0,Urban,6.3,9.5,0,Good,144.0
HSE97191,740,2,2,1,1983,0,Suburban,29.1,9.9,0,Average,89.4
HSE92388,1808,3,3,2,1981,0,Urban,3.6,5.9,0,Good,138.09
HSE46308,1426,4,4,1,2011,1,Rural,38.3,5.5,0,Good,99.24
HSE53272,1934,4,4,1,1997,0,Urban,2.7,7.8,1,Excellent,164.05
HSE38999,1976,2,1,1,2020,0,Suburban,27.9,10.0,1,Good,142.4
HSE76960,1953,4,3,2,1994,1,Suburban,18.8,4.2,0,Poor,129.57
HSE95015,2279,2,2,2,1970,0,Suburban,12.3,5.8,1,Average,141.16
HSE39205,2052,3,2,2,1982,0,Rural,40.1,7.4,1,Poor,107.36
HSE02174,1605,3,2,1,2007,1,Urban,1.4,8.4,1,Good,156.22
HSE90855,1084,1,1,1,2012,1,Suburban,26.3,5.0,1,Good,104.82
HSE61152,400,5,4,1,2006,1,Urban,9.8,6.9,1,Average,105.81
HSE88799,1635,3,3,2,1993,1,Urban,7.3,6.7,0,Average,138.16
HSE92361,940,2,1,1,1991,1,Rural,79.1,5.0,0,Poor,40.99
HSE72333,1848,4,3,2,1999,1,Rural,55.4,4.6,0,Excellent,117.77
HSE23390,2844,3,3,1,2008,1,Urban,8.5,9.8,1,Good,202.7
HSE93960,450,4,4,1,2016,1,Suburban,28.2,3.9,1,Average,95.0
HSE52032,1234,2,2,1,1976,1,Rural,45.4,6.7,0,Average,72.77
HSE14891,978,2,2,1,2001,1,Suburban,14.0,5.4,1,Excellent,110.26
HSE04935,1320,3,3,1,1994,1,Suburban,27.2,7.2,0,Good,114.55
HSE07060,2038,3,3,1,2011,0,Suburban,12.9,3.0,1,Poor,117.42
HSE21955,1628,3,3,1,2016,1,Urban,6.7,7.3,0,Poor,152.0
HSE94124,1126,4,3,1,2005,1,Suburban,12.9,3.1,0,Good,106.42
HSE79977,1896,5,4,2,1993,1,Suburban,11.4,4.1,0,Average,125.67
HSE27604,1709,3,2,2,2017,1,Urban,7.2,9.2,0,Average,136.55
HSE11404,2181,4,4,2,2003,0,Rural,43.6,6.4,1,Average,119.44
HSE84115,1977,2,1,2,1974,1,Suburban,26.3,7.6,0,Good,123.43
HSE30446,2342,3,2,1,2019,0,Suburban,28.2,7.4,1,Good,144.52
HSE71867,1229,5,5,2,1999,1,Urban,7.5,7.0,1,Good,153.71
HSE64585,1268,4,4,1,1994,0,Urban,1.2,4.7,1,Good,152.53
HSE62625,1763,2,2,2,1997,1,Urban,8.8,9.2,0,Poor,135.88
HSE10302,2182,4,3,1,2018,0,Suburban,23.9,5.6,0,Good,147.81
HSE32756,1473,4,4,1,2003,1,Rural,66.3,9.7,1,Good,89.24
HSE91790,935,4,4,2,1995,1,Urban,5.9,4.9,0,Poor,107.56
HSE45949,1673,3,2,2,1984,1,Suburban,15.3,9.8,0,Average,140.16
HSE47375,2572,3,3,2,1977,1,Rural,50.6,7.1,1,Good,135.73
HSE87710,3604,3,3,2,1972,1,Urban,5.7,7.0,1,Good,214.84
HSE94682,1656,2,2,1,1986,1,Rural,68.6,9.9,0,Good,91.68
HSE09458,1915,4,4,2,2022,1,Suburban,28.6,5.3,0,Average,126.15
HSE08945,400,4,4,1,1985,0,Urban,1.4,8.2,1,Average,117.42
HSE43794,2586,4,3,2,2011,0,Suburban,17.1,4.5,1,Good,156.51
HSE24924,2071,3,2,1,1981,1,Suburban,29.9,3.8,1,Average,137.14
HSE20653,2155,3,2,1,2009,1,Urban,7.3,4.6,0,Good,154.13
HSE78549,2330,2,2,1,1989,1,Suburban,29.7,3.5,0,Average,128.14
HSE30504,1520,3,3,1,2022,1,Urban,1.5,9.7,1,Excellent,184.66
HSE34201,2433,3,3,1,2004,1,Rural,40.7,8.3,1,Good,131.96
HSE68349,2025,3,3,2,2022,1,Urban,2.0,8.3,0,Excellent,188.3
HSE54500,1293,3,2,3,2019,1,Suburban,14.9,9.2,1,Excellent,143.66
HSE80344,1476,3,3,2,2007,1,Suburban,11.2,4.2,0,Good,120.1
HSE30151,745,4,3,1,2017,1,Suburban,10.9,5.8,1,Average,92.74
HSE99077,1007,3,3,1,1993,1,Suburban,15.9,9.9,1,Poor,110.8
HSE78364,2076,3,2,2,2014,0,Suburban,26.5,4.2,0,Good,129.15
HSE80073,2271,1,1,1,1977,0,Suburban,13.1,3.8,0,Average,108.13
HSE66043,2492,2,1,1,2010,0,Urban,3.8,4.2,0,Good,157.33
HSE28048,2342,2,2,2,1989,1,Urban,3.6,4.9,1,Excellent,172.62
HSE50615,2011,3,3,2,2016,0,Suburban,29.8,3.7,1,Good,147.97
HSE14989,1417,2,2,1,2009,1,Suburban,12.5,8.6,1,Average,135.27
HSE77327,1669,2,2,3,2017,1,Suburban,13.2,5.1,0,Good,116.52
HSE58542,1101,3,3,1,2019,0,Suburban,27.4,4.5,1,Good,106.64
HSE18594,1433,2,1,1,1977,1,Urban,6.0,9.7,0,Average,125.79
HSE61060,2173,5,5,1,2017,0,Urban,10.0,6.9,1,Good,172.43
HSE55037,2576,3,3,1,1985,1,Rural,65.5,9.3,1,Average,125.1
